player_name,primary_position,primary_competition,sub_group,fm_role,total_events,role_fit_score,role_fit_rank,pass_completion_rate_adj,pressure_pass_rate_adj,broad_position,avg_carry_dist_adj,avg_pass_length_adj,progressive_pass_rate_adj,duel_win_rate_adj,duel_per_100_adj,under_pressure_rate_adj,switch_rate_adj,cross_rate_adj,final_third_rate_adj,dribble_success_rate_adj,carry_per_100_adj,shot_assist_rate_adj,shot_per_100_adj,avg_xg_per_shot_adj,dribble_per_100_adj,shot_on_target_rate_adj
Marcos Antonio Senna da Silva,Left Center Midfield,La Liga,,,629,64.4,9,0.7945158659294749,,Midfielder,,,,0.4879318876153506,,,0.0512032713932465,,,,,,,,,
Calum Chambers,Right Center Midfield,Premier League,,,377,63.6,10,0.8691577487783698,,Midfielder,,,,0.4555576677657863,,,0.0317672074997157,,,,,,,,,
Christian Bjørnshøj Poulsen,Left Center Midfield,La Liga,,,318,62.9,11,0.8615295289093057,,Midfielder,,,,0.592205391888855,,,0.014985531206736,,,,,,,,,
Leroy Fer,Left Center Midfield,Premier League,,,878,62.9,11,0.8490125582157564,,Midfielder,,,,0.484505036186839,,,0.0323721681772716,,,,,,,,,
McCall Zerboni,Left Center Midfield,NWSL,,,931,61.3,13,0.8551844522022436,,Midfielder,,,,0.5257571591271464,,,0.0218539426648518,,,,,,,,,
Kathrine Møller Kühl,Left Center Midfield,Women's World Cup,,,439,60.8,14,0.8139984715521009,,Midfielder,,,,0.517174815772907,,,0.033793985698215,,,,,,,,,
Cheik Ismaël Tioté,Right Center Midfield,Premier League,,,1547,59.9,15,0.8607366961467908,,Midfielder,,,,0.4735294264307414,,,0.0237176718960005,,,,,,,,,
Edwin Sydney Vanspaul,Left Center Midfield,Indian Super league,,,800,59.9,15,0.803769254246012,,Midfielder,,,,0.5248707376230441,,,0.0336179063449891,,,,,,,,,
Ángel Martínez Cervera,Right Center Midfield,La Liga,,,203,59.6,17,0.7385410231621792,,Midfielder,,,,0.5768207765042395,,,0.0453631995154387,,,,,,,,,
Allie Long,Right Center Midfield,NWSL,,,625,59.2,18,0.9076601852405176,,Midfielder,,,,0.3375218650094992,,,0.0256763034755947,,,,,,,,,
Jordi Gómez García-Penche,Left Center Midfield,Premier League,,,287,58.9,19,0.8273262915225134,,Midfielder,,,,0.4890504907322935,,,0.0290899942353409,,,,,,,,,
Rubén Baraja Vegas,Right Center Midfield,La Liga,,,217,58.6,20,0.8105174243421203,,Midfielder,,,,0.4212652209486839,,,0.0419919395070106,,,,,,,,,
Narumi Miura,Left Center Midfield,Women's World Cup,,,368,57.6,21,0.8556252658104742,,Midfielder,,,,0.5498545543349984,,,0.0103490096216599,,,,,,,,,
Jade Bailey,Left Center Midfield,FA Women's Super League,,,1410,57.3,22,0.80307254355766,,Midfielder,,,,0.4621572958463968,,,0.0361304292538155,,,,,,,,,
Tarek Hamed,Left Center Midfield,FIFA World Cup,,,247,56.7,23,0.781678894237071,,Midfielder,,,,0.6356988265713861,,,0.0188730147586955,,,,,,,,,
Lee Cattermole,Right Center Midfield,Premier League,,,1744,55.8,24,0.7522830878993682,,Midfielder,,,,0.5577608501403274,,,0.0352398065230472,,,,,,,,,
Joseff Morrell,Right Center Midfield,UEFA Euro,,,250,54.9,25,0.8098881254998299,,Midfielder,,,,0.4475534466446731,,,0.0304225154822991,,,,,,,,,
Carlos Emilio Carmona Tello,Right Center Midfield,Serie A,,,442,54.5,26,0.8565720050695809,,Midfielder,,,,0.4912889586996387,,,0.0103312983168755,,,,,,,,,
Manuel Locatelli,Left Center Midfield,UEFA Euro,,,382,54.4,27,0.7943973973225346,,Midfielder,,,,0.3225534466446731,,,0.0498707289603633,,,,,,,,,
Chloe Arthur,Left Center Midfield,FA Women's Super League,,,3704,54.2,28,0.7839590574900556,,Midfielder,,,,0.4741190183344351,,,0.0329954866827204,,,,,,,,,
William Silva de Carvalho,Left Center Midfield,FIFA World Cup,,,1312,53.5,29,0.851962372256102,,Midfielder,,,,0.28482163358893,,,0.0358280595549767,,,,,,,,,
Hamdi Fathi,Right Center Midfield,African Cup of Nations,,,318,52.8,30,0.8785733061369707,,Midfielder,,,,0.3828672080993736,,,0.0140558608932914,,,,,,,,,
Pape Matar Sarr,Right Center Midfield,African Cup of Nations,,,363,51.9,31,0.8058460334096981,,Midfielder,,,,0.4192308444630099,,,0.0284943635670882,,,,,,,,,
Jack Frank Porteous Cork,Right Center Midfield,Premier League,,,3404,51.6,32,0.8363609802246832,,Midfielder,,,,0.3678383695201723,,,0.0253887183214435,,,,,,,,,
Corentin Tolisso,Left Center Midfield,Ligue 1,,,4327,50.7,33,0.8437547633249797,,Midfielder,,,,0.2997982919348862,,,0.0298954280811242,,,,,,,,,
Uche Henry Agbo,Left Center Midfield,La Liga,,,281,50.7,33,0.8295320141531702,,Midfielder,,,,0.5323763320597952,,,0.0045009086531479,,,,,,,,,
Meggie Dougherty Howard,Right Center Midfield,NWSL,,,422,50.7,33,0.793040813992449,,Midfielder,,,,0.396345394421264,,,0.0325545597077324,,,,,,,,,
Carlos Marchena López,Left Center Midfield,La Liga,,,582,50.5,36,0.789521415319042,,Midfielder,,,,0.5196779193613823,,,0.017351995033646,,,,,,,,,
Joe Allen,Left Center Midfield,Premier League,,,1130,50.1,37,0.8470233973557718,,Midfielder,,,,0.3927139914107195,,,0.0157323015820718,,,,,,,,,
Mikel Arteta Amatriain,Right Center Midfield,Premier League,,,231,50.0,38,0.8835491961467908,,Midfielder,,,,0.3072323089141117,,,0.0158132601312946,,,,,,,,,
Alberto Zapater Arjol,Right Center Midfield,La Liga,,,451,49.7,39,0.8104024950236511,,Midfielder,,,,0.4411064907899538,,,0.0193891735414128,,,,,,,,,
Renato Dirnei Florencio,Left Center Midfield,La Liga,,,319,49.6,40,0.8222808605605532,,Midfielder,,,,0.2950025946860577,,,0.0343295177500497,,,,,,,,,
Amadou Haïdara,Left Center Midfield,African Cup of Nations,,,243,47.7,41,0.7820644586955552,,Midfielder,,,,0.3317308444630099,,,0.0370592085738271,,,,,,,,,
Hina Sugita,Left Center Midfield,Women's World Cup,,,715,47.6,42,0.8371089192337259,,Midfielder,,,,0.346234644832736,,,0.0190134283285944,,,,,,,,,
Valon Behrami,Right Center Midfield,Premier League,,,1443,47.6,42,0.8367366961467908,,Midfielder,,,,0.4526868543686571,,,0.005521593464628,,,,,,,,,
Remi Allen,Left Center Midfield,FA Women's Super League,,,2391,47.5,44,0.8070716994086676,,Midfielder,,,,0.4516677853568863,,,0.0141614517292824,,,,,,,,,
Angharad James,Right Center Midfield,FA Women's Super League,,,4398,47.5,44,0.7704608293478632,,Midfielder,,,,0.4039243641194892,,,0.0309355633000709,,,,,,,,,
Omenuke Mfulu,Left Center Midfield,Ligue 1,,,558,47.3,46,0.8051319813078794,,Midfielder,,,,0.4287575679529857,,,0.0170410871170103,,,,,,,,,
Vurnon Anita,Right Center Midfield,Premier League,,,2012,47.1,47,0.7626414580515527,,Midfielder,,,,0.4684673003377824,,,0.0239977839408184,,,,,,,,,
Dan Gosling,Right Center Midfield,Premier League,,,2477,46.6,48,0.8373220620004493,,Midfielder,,,,0.3865050361868389,,,0.0115703739524328,,,,,,,,,
Oleksandr Zinchenko,Left Center Midfield,UEFA Euro,,,841,46.5,49,0.7771715795089477,,Midfielder,,,,0.403992840584067,,,0.0266681577456405,,,,,,,,,
Lasse Schöne,Right Center Midfield,FIFA World Cup,,,239,46.4,50,0.8031519951375559,,Midfielder,,,,0.5690321599047194,,,-0.0022537458046847,,,,,,,,,
Abel Enrique Aguilar Tapia,Left Center Midfield,La Liga,,,397,46.0,51,0.8062027147044678,,Midfielder,,,,0.4768207765042395,,,0.00769440065261,,,,,,,,,
Jill Scott,Right Center Midfield,FA Women's Super League,,,5075,45.9,52,0.8339041060382661,,Midfielder,,,,0.3546101260350761,,,0.0151241569041561,,,,,,,,,
David Albelda Aliqués,Left Center Midfield,La Liga,,,673,45.2,53,0.8009636579986071,,Midfielder,,,,0.3859116855951486,,,0.0189643110475848,,,,,,,,,
Josie Green,Left Center Midfield,FA Women's Super League,,,1683,45.1,54,0.7639093062462745,,Midfielder,,,,0.3933499563968555,,,0.028752416320247,,,,,,,,,
Joe Ledley,Left Center Midfield,Premier League,,,687,44.7,55,0.813868009278104,,Midfielder,,,,0.4168579773633095,,,0.0102892702323047,,,,,,,,,
Dávid Ivan,Right Center Midfield,Serie A,,,1026,44.6,56,0.8209869583124846,,Midfielder,,,,0.4372596546703347,,,0.0052982335641277,,,,,,,,,
Yan Wang,Left Center Midfield,Women's World Cup,,,218,44.4,57,0.7423529545976595,,Midfielder,,,,0.2741192602173514,,,0.0485641125964883,,,,,,,,,
Otávio Edmilson da Silva Monteiro,Left Center Midfield,FIFA World Cup,,,248,44.3,58,0.721685345156327,,Midfielder,,,,0.7190321599047196,,,-0.0022537458046847,,,,,,,,,
Marco Parolo,Left Center Midfield,Serie A,,,2348,44.3,58,0.7813829681947203,,Midfielder,,,,0.2133386481406325,,,0.0447836488611801,,,,,,,,,
David López Silva,Right Center Midfield,Serie A,,,1620,44.0,60,0.8353918485141923,,Midfielder,,,,0.3865538062116772,,,0.0063388412615704,,,,,,,,,
Rodrigo Bentancur Colmán,Left Center Midfield,FIFA World Cup,,,905,43.9,61,0.7862485342996689,,Midfielder,,,,0.5290321599047196,,,0.0021906986397596,,,,,,,,,
Tomáš Souček,Left Center Midfield,UEFA Euro,,,590,43.7,62,0.7413075832350772,,Midfielder,,,,0.2827807193719458,,,0.0461721167582162,,,,,,,,,
Tongo Hamed Doumbia,Left Center Midfield,Ligue 1,,,2017,43.2,63,0.8252618604867977,,Midfielder,,,,0.3019769411723589,,,0.0182290914091549,,,,,,,,,
Luca Rigoni,Right Center Midfield,Serie A,,,1514,43.1,64,0.7834178051179953,,Midfielder,,,,0.2570032444139244,,,0.035894116036556,,,,,,,,,
Matteo Brighi,Left Center Midfield,Serie A,,,1213,42.7,65,0.8172133847533583,,Midfielder,,,,0.3928569029505098,,,0.0078540403571614,,,,,,,,,
Ivan Gennaro Gattuso,Right Center Midfield,Champions League,,,261,42.6,66,0.8375855743652776,,Midfielder,,,,0.4362055808737838,,,-0.0038023178705374,,,,,,,,,
Moisés Hurtado Pérez,Left Center Midfield,La Liga,,,297,42.4,67,0.7843487941233245,,Midfielder,,,,0.3978734080831869,,,0.0161490598718513,,,,,,,,,
Jaroslav Plašil,Right Center Midfield,Ligue 1,,,2486,42.0,68,0.8317623298560362,,Midfielder,,,,0.3114657688430048,,,0.0122730118009898,,,,,,,,,
Ondrej Duda,Left Center Midfield,UEFA Euro,,,503,41.9,69,0.7265547921664965,,Midfielder,,,,0.2600534466446731,,,0.049361909421693,,,,,,,,,
Sarah Zadrazil,Right Center Midfield,UEFA Women's Euro,,,278,41.3,70,0.7538398441033427,,Midfielder,,,,0.3960600823567469,,,0.022635791070703,,,,,,,,,
Jeannette Yango,Right Center Midfield,Women's World Cup,,,266,40.8,71,0.7277221747494883,,Midfielder,,,,0.4616192602173514,,,0.020958867599939,,,,,,,,,
Cheikhou Kouyaté,Right Center Midfield,Premier League,,,2636,40.6,72,0.7965324919425867,,Midfielder,,,,0.3499812266630294,,,0.0144525243955589,,,,,,,,,
Jodie Brett,Left Center Midfield,FA Women's Super League,,,374,40.4,73,0.6961788097923738,,Midfielder,,,,0.5076118413009423,,,0.0232812917001862,,,,,,,,,
So-Hyun Cho,Right Center Midfield,FA Women's Super League,,,2208,40.2,74,0.7824342772102698,,Midfielder,,,,0.3230595514854945,,,0.0212611271216407,,,,,,,,,
André-Frank Zambo Anguissa,Right Center Midfield,African Cup of Nations,,,1189,39.5,75,0.8098589238323247,,Midfielder,,,,0.3525641777963432,,,0.0079030549433253,,,,,,,,,
Rumi Utsugi,Left Center Midfield,NWSL,,,359,39.3,76,0.7686339186178117,,Midfielder,,,,0.4257571591271463,,,0.0101957954134842,,,,,,,,,
Pedro Pablo Hernández,Left Center Midfield,La Liga,,,3101,39.3,76,0.7942044535828912,,Midfielder,,,,0.2512393811554023,,,0.0249286179158086,,,,,,,,,
Mollie Green,Right Center Midfield,FA Women's Super League,,,493,39.1,78,0.8013410002353455,,Midfielder,,,,0.3371572958463968,,,0.0114222055474133,,,,,,,,,
Tatiana Vanessa Ferreira Pinto,Right Center Midfield,UEFA Women's Euro,,,647,39.1,78,0.8031621417511179,,Midfielder,,,,0.3333423123219037,,,0.0113820981003144,,,,,,,,,
Olivia Chance,Left Center Midfield,FA Women's Super League,,,882,39.1,78,0.7749421700960397,,Midfielder,,,,0.3560966897857907,,,0.0167135162531779,,,,,,,,,
Olivier Michel Kemen,Right Center Midfield,African Cup of Nations,,,300,38.9,81,0.7480230215069897,,Midfielder,,,,0.2692308444630099,,,0.0351184794891169,,,,,,,,,
Manuel Alejandro García Sánchez,Left Center Midfield,La Liga,,,225,38.4,82,0.7693586332250724,,Midfielder,,,,0.3577731574566204,,,0.016612076424693,,,,,,,,,
Ivaylo Chochev,Left Center Midfield,Serie A,,,1596,38.1,83,0.7564428621353377,,Midfielder,,,,0.3981372650324811,,,0.0143790619274807,,,,,,,,,
Stefano Sturaro,Right Center Midfield,Serie A,,,982,38.1,83,0.7395175889890471,,Midfielder,,,,0.3788550962657763,,,0.0218900017746494,,,,,,,,,
Jefferson Andrés Lerma Solís,Right Center Midfield,La Liga,,,2893,38.0,85,0.7621387020790071,,Midfielder,,,,0.3027467024301655,,,0.0248234555714395,,,,,,,,,
Mario Pašalić,Right Center Midfield,Ligue 1,,,1338,37.5,86,0.7906723161632827,,Midfielder,,,,0.2913949305903484,,,0.0166605696132051,,,,,,,,,
Jonathan Howson,Left Center Midfield,Premier League,,,2623,36.9,87,0.7473734674472393,,Midfielder,,,,0.3740112090263451,,,0.0173780957067804,,,,,,,,,
Kate Longhurst,Right Center Midfield,FA Women's Super League,,,3013,36.8,88,0.7343435335770535,,Midfielder,,,,0.3467726804617814,,,0.0245652242020204,,,,,,,,,
Pragyan Sundar Gogoi,Right Center Midfield,Indian Super league,,,590,36.6,89,0.7839672740479922,,Midfielder,,,,0.2100559228082292,,,0.0269086827910548,,,,,,,,,
Aly Ndom,Left Center Midfield,Ligue 1,,,353,36.2,90,0.7889461697214403,,Midfielder,,,,0.2723473115427293,,,0.0166775759820903,,,,,,,,,
Marco Antônio De Mattos Filho,Left Center Midfield,Serie A,,,427,35.9,91,0.7396089665978778,,Midfielder,,,,0.3470032444139244,,,0.0209213991210436,,,,,,,,,
Jack Rodwell,Left Center Midfield,Premier League,,,874,35.6,92,0.751818947229042,,Midfielder,,,,0.3406274851664308,,,0.0175042774473119,,,,,,,,,
Bryan Cristante,Right Center Midfield,UEFA Euro,,,493,35.6,92,0.768133368628794,,Midfielder,,,,0.2878312244224509,,,0.0194993301405091,,,,,,,,,
Jonathan Delaplace,Right Center Midfield,Ligue 1,,,1168,34.6,94,0.6921911477316626,,Midfielder,,,,0.4440368092596243,,,0.019557733979329,,,,,,,,,
Marouane Fellaini-Bakkioui,Right Center Midfield,Premier League,,,1491,34.2,95,0.8225990443249285,,Midfielder,,,,0.2687392704210732,,,0.0028873154619289,,,,,,,,,
Panagiotis Tachtsidis,Left Center Midfield,Serie A,,,1053,34.1,96,0.6932881939514949,,Midfielder,,,,0.3201066926897865,,,0.0337671635606504,,,,,,,,,
András Schäfer,Left Center Midfield,UEFA Euro,,,449,33.4,97,0.7951782464401751,,Midfielder,,,,0.2693127059039323,,,0.0090880950447396,,,,,,,,,
Marco Höger,Left Center Midfield,1. Bundesliga,,,225,33.4,97,0.7212925621791629,,Midfielder,,,,0.3741032471054902,,,0.0171157003061908,,,,,,,,,
Simone Missiroli,Right Center Midfield,Serie A,,,1896,33.0,99,0.7454816360267029,,Midfielder,,,,0.3603365777472577,,,0.0110904580142073,,,,,,,,,
Rui Zhang,Right Center Midfield,Women's World Cup,,,609,32.9,100,0.7661515815999478,,Midfielder,,,,0.202998570562179,,,0.0248226938321863,,,,,,,,,
Nadine Hanssen,Right Center Midfield,FA Women's Super League,,,553,31.4,101,0.7361315284684967,,Midfielder,,,,0.3238594235059713,,,0.014731252299083,,,,,,,,,
Christie Murray,Right Center Midfield,FA Women's Super League,,,2174,30.6,102,0.6496411635648477,,Midfielder,,,,0.3841226137654719,,,0.0303865755189819,,,,,,,,,
Lassana Coulibaly,Right Center Midfield,Ligue 1,,,811,30.1,103,0.7511024491961555,,Midfielder,,,,0.3007626120891774,,,0.0103074098353878,,,,,,,,,
Georgia Evans,Right Center Midfield,FA Women's Super League,,,784,29.3,104,0.7189218375745953,,Midfielder,,,,0.3257936594827604,,,0.0148426418841568,,,,,,,,,
Bonnie Horwood,Left Center Midfield,FA Women's Super League,,,953,27.5,105,0.7033691217930466,,Midfielder,,,,0.2954906291797301,,,0.019181552401557,,,,,,,,,
Ferjani Sassi,Right Center Midfield,FIFA World Cup,,,364,25.7,106,0.7528320161772684,,Midfielder,,,,0.1912543821269417,,,0.0137890349439783,,,,,,,,,
Evarine Susan Katongo,Left Center Midfield,Women's World Cup,,,208,24.9,107,0.6831556301829438,,Midfielder,,,,0.4060637046617958,,,0.0050858517269231,,,,,,,,,
Refiloe Jane,Left Center Midfield,Women's World Cup,,,253,24.3,108,0.7173094763367899,,Midfielder,,,,0.128285926884018,,,0.0290858517269231,,,,,,,,,
Onyinye Wilfred Ndidi,Right Center Midfield,FIFA World Cup,,,297,23.7,109,0.7284707565218911,,Midfielder,,,,0.1998013906739503,,,0.015290113844438,,,,,,,,,
Coumba Sow,Right Center Midfield,Women's World Cup,,,461,23.3,110,0.7293094763367899,,Midfielder,,,,0.2374813291828686,,,0.0094336778138796,,,,,,,,,
Mohammed Irshad,Left Center Midfield,Indian Super league,,,607,22.3,111,0.7265348416155597,,Midfielder,,,,0.3474513827843344,,,-0.0059860540510504,,,,,,,,,
Almog Cohen,Left Center Midfield,1. Bundesliga,,,525,19.8,112,0.6676099735813201,,Midfielder,,,,0.3616032471054902,,,0.0038029114001816,,,,,,,,,
Cheikh N''Doye,Right Center Midfield,Ligue 1,,,2213,16.7,113,0.6558620992683056,,Midfielder,,,,0.2399663591617769,,,0.0155427994457774,,,,,,,,,
Himad Abdelli,Left Center Midfield,Ligue 1,,,274,82.6,1,0.9079739359183884,,Midfielder,,,0.2816292882393445,1.005680644876063,,,,,,,,,,,,
Derek Owusu Boateng,Left Center Midfield,La Liga,,,266,82.2,2,0.8884193686609627,,Midfielder,,,0.3488867824043647,0.8101541098375729,,,,,,,,,,,,
Arnold Mvuemba,Left Center Midfield,Ligue 1,,,545,77.5,3,0.9125986994248,,Midfielder,,,0.2836788993387769,0.8056806448760627,,,,,,,,,,,,
Giorgi Kochorashvili,Left Center Midfield,UEFA Euro,,,372,67.7,4,0.8487883638382705,,Midfielder,,,0.3652311110763356,0.5555079920992185,,,,,,,,,,,,
Manuel Henrique Tavares Fernandes,Right Center Midfield,La Liga,,,322,66.5,5,0.8165284445458271,,Midfielder,,,0.3560024230415589,0.7768207765042396,,,,,,,,,,,,
İlkay Gündoğan,Right Center Midfield,1. Bundesliga,,,5161,66.1,6,0.889138852011607,,Midfielder,,,0.3014031673836609,0.5291357146379578,,,,,,,,,,,,
José Mauri,Left Center Midfield,Serie A,,,299,65.7,7,0.9018951059482372,,Midfielder,,,0.259394993013357,0.6270032444139244,,,,,,,,,,,,
Kevin Strootman,Left Center Midfield,Serie A,,,309,65.4,8,0.9131563672094986,,Midfielder,,,0.2474902311085951,0.5984318158424958,,,,,,,,,,,,
Renato Júnior Luz Sanches,Left Center Midfield,Ligue 1,,,1828,65.2,9,0.8999633769224893,,Midfielder,,,0.2335410309717337,0.7464213856168034,,,,,,,,,,,,
Xavier Hernández Creus,Right Center Midfield,La Liga,,,44782,64.5,10,0.8988711069658393,,Midfielder,,,0.286630450315665,0.4831820996594558,,,,,,,,,,,,
Harry Arter,Left Center Midfield,Premier League,,,2084,64.0,11,0.8529439898128177,,Midfielder,,,0.3348059811557798,0.5550529813923184,,,,,,,,,,,,
Luka Modrić,Right Center Midfield,La Liga,,,9208,63.5,12,0.8759730599668635,,Midfielder,,,0.3308294078825112,0.4014783107508148,,,,,,,,,,,,
Arthur Henrique Ramos de Oliveira Melo,Left Center Midfield,La Liga,,,4024,63.5,12,0.9264405665411748,,Midfielder,,,0.2294808658531627,0.5349603113879604,,,,,,,,,,,,
Mark Noble,Left Center Midfield,Premier League,,,3620,62.7,14,0.8561149771555402,,Midfielder,,,0.3510856918748036,0.4154574171392199,,,,,,,,,,,,
Santiago Cazorla González,Left Center Midfield,Premier League,,,3411,62.5,15,0.8431748790105056,,Midfielder,,,0.3305190953399194,0.5918820853671668,,,,,,,,,,,,
Andrés Iniesta Luján,Left Center Midfield,La Liga,,,43020,61.7,16,0.8873594463148966,,Midfielder,,,0.2779279770780766,0.5158713124919885,,,,,,,,,,,,
Carles Aleña Castillo,Left Center Midfield,La Liga,,,1366,61.0,17,0.9257959251229636,,Midfielder,,,0.26181078412184,0.3101541098375728,,,,,,,,,,,,
Mateo Kovačić,Left Center Midfield,La Liga,,,3722,60.2,18,0.91196886758239,,Midfielder,,,0.2235017200381913,0.5568207765042394,,,,,,,,,,,,
Florent Balmont,Right Center Midfield,Ligue 1,,,2618,60.2,18,0.8226527738714802,,Midfielder,,,0.3700932185876032,0.4762688801701803,,,,,,,,,,,,
N'Golo Kanté,Right Center Midfield,UEFA Euro,,,632,59.4,20,0.8396047968573681,,Midfielder,,,0.313782264240144,0.5982887407623202,,,,,,,,,,,,
Idrissa Gana Gueye,Left Center Midfield,Premier League,,,6555,58.2,21,0.8759996958462197,,Midfielder,,,0.2617972069031258,0.5602403303044861,,,,,,,,,,,,
Mounir Obbadi,Left Center Midfield,Ligue 1,,,3232,57.8,22,0.8337403031454849,,Midfielder,,,0.3567979414603588,0.3895190287144465,,,,,,,,,,,,
Graham Dorrans,Right Center Midfield,Premier League,,,1468,57.5,23,0.8509338052138079,,Midfielder,,,0.3215670113186376,0.4292418782921021,,,,,,,,,,,,
Mykola Shaparenko,Right Center Midfield,UEFA Euro,,,689,57.5,23,0.8369810890334715,,Midfielder,,,0.2992119401247709,0.6254380620292885,,,,,,,,,,,,
Sung-Yeung Ki,Left Center Midfield,Premier League,,,2445,57.4,25,0.9034054559584078,,Midfielder,,,0.2795686492526952,0.268880036186839,,,,,,,,,,,,
So-Yun Ji,Left Center Midfield,FA Women's Super League,,,6368,57.2,26,0.895796425734954,,Midfielder,,,0.2443436984653014,0.4780808627253777,,,,,,,,,,,,
Frenkie de Jong,Right Center Midfield,La Liga,,,8770,57.0,27,0.920691419900914,,Midfielder,,,0.2216221994064514,0.4104490950883103,,,,,,,,,,,,
Christopher Nkunku,Right Center Midfield,Ligue 1,,,536,56.4,28,0.9150634881571944,,Midfielder,,,0.2340813138256984,0.3693170085124263,,,,,,,,,,,,
Jordan Ferri,Right Center Midfield,Ligue 1,,,4016,56.1,29,0.853995454140186,,Midfielder,,,0.3156649627930392,0.3918192587374488,,,,,,,,,,,,
Geoffrey Kondogbia,Left Center Midfield,Serie A,,,3151,55.9,30,0.8725552743133237,,Midfielder,,,0.2782474520297505,0.4347702347051865,,,,,,,,,,,,
Kim Little,Left Center Midfield,FA Women's Super League,,,4820,55.8,31,0.8968412876573434,,Midfielder,,,0.2266236091481427,0.5085490484237163,,,,,,,,,,,,
Thiago Alcântara do Nascimento,Left Center Midfield,La Liga,,,11158,55.2,32,0.9086289300284184,,Midfielder,,,0.223225399861222,0.4264006084370126,,,,,,,,,,,,
Adrien Rabiot,Right Center Midfield,Ligue 1,,,4311,54.9,33,0.8856604014572399,,Midfielder,,,0.2356506024580828,0.514013978209396,,,,,,,,,,,,
